OID_,IN_FID,NEAR_FID,NEAR_DIST,NEAR_RANK,FROM_X,FROM_Y,NEAR_X,NEAR_Y,NEAR_ANGLE
49,2,14,45.902107332840409,10,-120.636406782999984,35.015355758000055,-120.635965456999941,35.015554165000026,61.345155931837638
50,2,15,48.133810796919860,11,-120.636406782999984,35.015355758000055,-120.636002081999948,35.015633946000037,50.120051473154504
51,2,16,57.446647786582915,12,-120.636406782999984,35.015355758000055,-120.635954624999954,35.015715972000066,45.921264126173888
52,2,18,62.562263501285287,13,-120.636406782999984,35.015355758000055,-120.635763387999987,35.015550258000076,69.823858405575194
53,2,13,62.806705699376202,14,-120.636406782999984,35.015355758000055,-120.635718655999995,35.015353308000044,90.247759119703886
54,2,17,64.236516282496822,15,-120.636406782999984,35.015355758000055,-120.635767829999963,35.015598522000062,65.211306353280563
55,2,6,64.325433159959189,16,-120.636406782999984,35.015355758000055,-120.635742983999990,35.015160941000033,109.632997094163997
56,2,5,65.852790355473957,17,-120.636406782999984,35.015355758000055,-120.635787400999959,35.015051317000029,120.856048551055210
57,2,20,74.048403931155903,18,-120.636406782999984,35.015355758000055,-120.636134775999949,35.015984585000069,19.588943370312506
58,2,19,76.110976276905532,19,-120.636406782999984,35.015355758000055,-120.635628852999957,35.015602864000073,68.888122311068187
59,2,21,77.339035376571019,20,-120.636406782999984,35.015355758000055,-120.636122140999987,35.016012369000066,19.628221413182516
60,2,22,83.449021487079591,21,-120.636406782999984,35.015355758000055,-120.636266913999975,35.016099098000041,8.799559052918854
61,2,26,88.034212940400010,22,-120.636406782999984,35.015355758000055,-120.635787517999972,35.015964135000047,39.943342432189631
62,2,23,89.541559772507100,23,-120.636406782999984,35.015355758000055,-120.636348414999986,35.016161439000030,3.410816955631172
63,2,25,91.360812292170777,24,-120.636406782999984,35.015355758000055,-120.636148481999953,35.016151377000028,14.954084705354465
64,2,24,98.086158705396699,25,-120.636406782999984,35.015355758000055,-120.636268272999985,35.016232514000023,7.405160933075279
65,2,40,104.021893587013849,26,-120.636406782999984,35.015355758000055,-120.635843617999967,35.016170925000040,29.612301333947737
66,2,39,106.077396111291208,27,-120.636406782999984,35.015355758000055,-120.635929584999985,35.016227606000029,24.241673162805316
67,2,27,114.160864452875728,28,-120.636406782999984,35.015355758000055,-120.635589333999974,35.016134615000055,40.809091004895599
68,2,38,114.577576460323925,29,-120.636406782999984,35.015355758000055,-120.636208975999978,35.016375637000067,9.065803440224004
69,2,28,116.704964490144548,30,-120.636406782999984,35.015355758000055,-120.635523735999982,35.016116573000033,43.677274551544620
70,2,36,119.381660334955740,31,-120.636406782999984,35.015355758000055,-120.636058715999980,35.016393042000061,15.432624580228465
71,2,35,122.109640478102548,32,-120.636406782999984,35.015355758000055,-120.636004708999963,35.016405550000059,17.489272618805568
72,2,29,123.255691742022861,33,-120.636406782999984,35.015355758000055,-120.635480155999971,35.016163952000056,43.327107091064910
