OID_,OBJECTID,IN_FID,NEAR_FID,NEAR_DIST,NEAR_RANK,FROM_X,FROM_Y,NEAR_X,NEAR_Y,NEAR_ANGLE
921,0,22,31,46.983338811321303,18,-121.800303234999944,36.831997463000050,-121.800675622999961,36.832296855000038,-44.995335615735442
922,0,22,35,49.666730371919122,19,-121.800303234999944,36.831997463000050,-121.800452905999975,36.832428539000034,-15.594342281392944
923,0,22,6,50.123183839149618,20,-121.800303234999944,36.831997463000050,-121.800281565999967,36.831546135000053,177.789794513633467
924,0,22,32,50.456801089876897,21,-121.800303234999944,36.831997463000050,-121.800602299999980,36.832383379000078,-31.920448558922605
925,0,22,2,54.438208428852946,22,-121.800303234999944,36.831997463000050,-121.800571617999992,36.831556904000024,-153.909009506799606
926,0,22,41,56.471437187092590,23,-121.800303234999944,36.831997463000050,-121.800888380999993,36.832191625000064,-67.569710115394230
927,0,22,5,58.751976591716193,24,-121.800303234999944,36.831997463000050,-121.800329361999957,36.831468461000043,-177.726441155504034
928,0,22,36,59.487559342701573,25,-121.800303234999944,36.831997463000050,-121.800443394999945,36.832521536000058,-12.132989468520277
929,0,22,27,60.294503053536211,26,-121.800303234999944,36.831997463000050,-121.800237310999989,36.832538191000026,5.597265926228435
930,0,22,39,60.949442581503909,27,-121.800303234999944,36.831997463000050,-121.800633795999943,36.832478124000033,-28.934817210024605
931,0,22,11,61.044148907224297,28,-121.800303234999944,36.831997463000050,-121.800055386999986,36.831484738000029,158.764870566956887
932,0,22,10,64.021241998261075,29,-121.800303234999944,36.831997463000050,-121.799892975999967,36.831524120000040,145.134080645074818
933,0,22,1,66.892959353900352,30,-121.800303234999944,36.831997463000050,-121.800523313999975,36.831421231000036,-162.932675774750436
934,0,22,38,68.500667981427640,31,-121.800303234999944,36.831997463000050,-121.800782681999976,36.832479625000076,-38.636023268376121
935,0,22,15,69.315364725407036,32,-121.800303234999944,36.831997463000050,-121.799910779999948,36.831458383000040,149.663123525727173
936,0,22,12,69.905716685339172,33,-121.800303234999944,36.831997463000050,-121.800133798999980,36.831382438000048,167.512883880077027
937,0,22,3,72.448024908488804,34,-121.800303234999944,36.831997463000050,-121.800414957999976,36.831350835000080,-172.092825694173598
938,0,22,28,74.295892236004889,35,-121.800303234999944,36.831997463000050,-121.800105684999949,36.832647843000075,13.721128369671037
939,0,22,29,74.795822706694665,36,-121.800303234999944,36.831997463000050,-121.800316864999957,36.832671365000067,-0.931442393179111
940,0,22,14,75.172120689127652,37,-121.800303234999944,36.831997463000050,-121.799907325999982,36.831399499000042,151.976685824418581
941,0,22,13,76.010091060789122,38,-121.800303234999944,36.831997463000050,-121.800063438999985,36.831340214000079,163.654292872279257
942,0,22,37,76.107985072509209,39,-121.800303234999944,36.831997463000050,-121.800589346999971,36.832643564000080,-19.593983305944874
943,0,22,4,79.357610580627934,40,-121.800303234999944,36.831997463000050,-121.800310932999992,36.831282392000048,-179.504183521573822
944,0,22,16,81.628948617846078,41,-121.800303234999944,36.831997463000050,-121.799732377999987,36.831422590000045,141.401566070204694
945,0,22,43,82.136869928226204,42,-121.800303234999944,36.831997463000050,-121.800893339999959,36.832565615000078,-39.858654299818610
946,0,22,42,97.272885043574675,43,-121.800303234999944,36.831997463000050,-121.801293592999968,36.832364255000073,-65.262468109003251
947,0,23,30,15.182027444217743,1,-121.800428389999979,36.832163063000053,-121.800589418999948,36.832207340000025,-71.116326547619138
948,0,23,26,16.824520500953323,2,-121.800428389999979,36.832163063000053,-121.800259250999943,36.832230137000067,63.741563236360534
949,0,23,22,21.502991149656175,3,-121.800428389999979,36.832163063000053,-121.800303234999944,36.831997463000050,148.720259177602600
950,0,23,33,23.512198474221876,4,-121.800428389999979,36.832163063000053,-121.800502569999992,36.832366369000056,-16.346369091915015
951,0,23,34,23.794906402200230,5,-121.800428389999979,36.832163063000053,-121.800380094999980,36.832373937000057,10.431339336764919
952,0,23,25,26.095486369278809,6,-121.800428389999979,36.832163063000053,-121.800155208999968,36.832247159000076,69.045241243909075
953,0,23,31,26.586949996859101,7,-121.800428389999979,36.832163063000053,-121.800675622999961,36.832296855000038,-56.051206156507455
954,0,23,44,26.677538742211389,8,-121.800428389999979,36.832163063000053,-121.800714203999974,36.832233796000025,-72.888033472983025
955,0,23,32,28.956153290327205,9,-121.800428389999979,36.832163063000053,-121.800602299999980,36.832383379000078,-32.396367773714665
956,0,23,35,29.542129247484013,10,-121.800428389999979,36.832163063000053,-121.800452905999975,36.832428539000034,-4.245462711308628
957,0,23,24,29.949298724628633,11,-121.800428389999979,36.832163063000053,-121.800100228999952,36.832220040000038,77.811714393914116
958,0,23,40,31.722434054032735,12,-121.800428389999979,36.832163063000053,-121.800783730999967,36.832152050000047,-92.207859888779922
959,0,23,21,32.842060185090951,13,-121.800428389999979,36.832163063000053,-121.800132053999960,36.831987456000036,126.397309913123152
960,0,23,39,39.474261454283351,14,-121.800428389999979,36.832163063000053,-121.800633795999943,36.832478124000033,-27.657823161404853
961,0,23,36,39.803875993911660,15,-121.800428389999979,36.832163063000053,-121.800443394999945,36.832521536000058,-1.927133177783398
962,0,23,9,41.048632610768273,16,-121.800428389999979,36.832163063000053,-121.800213659999940,36.831835915000056,152.182717167876262
963,0,23,41,41.156613857757606,17,-121.800428389999979,36.832163063000053,-121.800888380999993,36.832191625000064,-85.582885916339350
964,0,23,8,43.973126097166045,18,-121.800428389999979,36.832163063000053,-121.800395661999971,36.831767692000028,176.193067399493401
965,0,23,27,44.984189238876780,19,-121.800428389999979,36.832163063000053,-121.800237310999989,36.832538191000026,22.266909682893839
966,0,23,38,47.254943754258598,20,-121.800428389999979,36.832163063000053,-121.800782681999976,36.832479625000076,-41.976253240978693
967,0,23,20,51.349799061650600,21,-121.800428389999979,36.832163063000053,-121.799866302999988,36.832063299000026,102.450839765559678
968,0,23,18,51.745182864219188,22,-121.800428389999979,36.832163063000053,-121.800016068999980,36.831835098000056,134.697482421114586
969,0,23,19,52.429078403290738,23,-121.800428389999979,36.832163063000053,-121.799908506999941,36.831942713000046,117.801090414053292
970,0,23,7,54.270589200444917,24,-121.800428389999979,36.832163063000053,-121.800367512999969,36.831676481000045,174.256982296846559
971,0,23,37,55.222689095116245,25,-121.800428389999979,36.832163063000053,-121.800589346999971,36.832643564000080,-15.070589753738696
972,0,23,29,57.279175446305686,26,-121.800428389999979,36.832163063000053,-121.800316864999957,36.832671365000067,10.002349095374555
973,0,23,43,60.958924548249051,27,-121.800428389999979,36.832163063000053,-121.800893339999959,36.832565615000078,-42.875027637937187
974,0,23,28,61.016102060188892,28,-121.800428389999979,36.832163063000053,-121.800105684999949,36.832647843000075,28.151142450719433
975,0,23,17,65.113863497145573,29,-121.800428389999979,36.832163063000053,-121.799830493999991,36.831826499000044,125.002229798143702
976,0,23,2,68.470872447091338,30,-121.800428389999979,36.832163063000053,-121.800571617999992,36.831556904000024,-169.245257787400277
977,0,23,6,69.704887025024789,31,-121.800428389999979,36.832163063000053,-121.800281565999967,36.831546135000053,169.169513671036214
978,0,23,5,77.587660181844129,32,-121.800428389999979,36.832163063000053,-121.800329361999957,36.831468461000043,173.462173943948159
979,0,23,42,80.346528740307917,33,-121.800428389999979,36.832163063000053,-121.801293592999968,36.832364255000073,-73.865660914512887
980,0,23,11,82.303046999788123,34,-121.800428389999979,36.832163063000053,-121.800055386999986,36.831484738000029,156.153016626219994
981,0,23,1,82.758790394390772,35,-121.800428389999979,36.832163063000053,-121.800523313999975,36.831421231000036,-174.127161471394231
982,0,23,10,85.492706429924638,36,-121.800428389999979,36.832163063000053,-121.799892975999967,36.831524120000040,146.035462808763242
983,0,23,3,90.144553560548289,37,-121.800428389999979,36.832163063000053,-121.800414957999976,36.831350835000080,179.238377433512113
984,0,23,12,90.527819378282047,38,-121.800428389999979,36.832163063000053,-121.800133798999980,36.831382438000048,163.124347078961222
985,0,23,15,90.816134078799621,39,-121.800428389999979,36.832163063000053,-121.799910779999948,36.831458383000040,149.439829055805774
986,0,23,14,96.648111322513316,40,-121.800428389999979,36.832163063000053,-121.799907325999982,36.831399499000042,151.252484146654268
987,0,23,13,96.945291871455467,41,-121.800428389999979,36.832163063000053,-121.800063438999985,36.831340214000079,160.377377586912303
988,0,23,4,98.292096658052827,42,-121.800428389999979,36.832163063000053,-121.800310932999992,36.831282392000048,173.880548311846951
989,0,23,16,102.993183610715960,43,-121.800428389999979,36.832163063000053,-121.799732377999987,36.831422590000045,142.925536482982835
990,0,24,25,5.754322181380030,1,-121.800100228999952,36.832220040000038,-121.800155208999968,36.832247159000076,-58.466200316849623
991,0,24,26,14.230037621088478,2,-121.800100228999952,36.832220040000038,-121.800259250999943,36.832230137000067,-85.483660850294484
992,0,24,21,25.966558805138728,3,-121.800100228999952,36.832220040000038,-121.800132053999960,36.831987456000036,-173.723098665909049
993,0,24,20,27.166638497461133,4,-121.800100228999952,36.832220040000038,-121.799866302999988,36.832063299000026,129.812627747267044
994,0,24,23,29.949298724571225,5,-121.800100228999952,36.832220040000038,-121.800428389999979,36.832163063000053,-102.188088881789056
995,0,24,34,30.248609486937998,6,-121.800100228999952,36.832220040000038,-121.800380094999980,36.832373937000057,-55.624758897295223
996,0,24,22,30.627835504310475,7,-121.800100228999952,36.832220040000038,-121.800303234999944,36.831997463000050,-143.752211501020582
997,0,24,19,35.209187403899158,8,-121.800100228999952,36.832220040000038,-121.799908506999941,36.831942713000046,150.938159188565322
998,0,24,27,37.364406537586333,9,-121.800100228999952,36.832220040000038,-121.800237310999989,36.832538191000026,-19.103735991643781
999,0,24,35,39.053494438799596,10,-121.800100228999952,36.832220040000038,-121.800452905999975,36.832428539000034,-53.667321670933696
1000,0,24,33,39.394177707557922,11,-121.800100228999952,36.832220040000038,-121.800502569999992,36.832366369000056,-65.655958241824521
1001,0,24,18,43.373450890277539,12,-121.800100228999952,36.832220040000038,-121.800016068999980,36.831835098000056,170.032235908687994
1002,0,24,30,43.661862626107144,13,-121.800100228999952,36.832220040000038,-121.800589418999948,36.832207340000025,-91.849644708591910
1003,0,24,9,43.812603151640296,14,-121.800100228999952,36.832220040000038,-121.800213659999940,36.831835915000056,-166.646515829294913
1004,0,24,36,45.349752217315292,15,-121.800100228999952,36.832220040000038,-121.800443394999945,36.832521536000058,-42.456821754393957
1005,0,24,28,47.477720734653246,16,-121.800100228999952,36.832220040000038,-121.800105684999949,36.832647843000075,-0.587368425110738
1006,0,24,32,48.317134577394505,17,-121.800100228999952,36.832220040000038,-121.800602299999980,36.832383379000078,-67.965892999639948
1007,0,24,17,49.863065327749538,18,-121.800100228999952,36.832220040000038,-121.799830493999991,36.831826499000044,151.146720497696293
1008,0,24,31,52.032110728841992,19,-121.800100228999952,36.832220040000038,-121.800675622999961,36.832296855000038,-80.570458434797359
1009,0,24,29,53.684576528699729,20,-121.800100228999952,36.832220040000038,-121.800316864999957,36.832671365000067,-21.098888821829338
1010,0,24,44,54.792049954163247,21,-121.800100228999952,36.832220040000038,-121.800714203999974,36.832233796000025,-88.403287558332124
1011,0,24,39,55.550327509764834,22,-121.800100228999952,36.832220040000038,-121.800633795999943,36.832478124000033,-58.963481904302277
1012,0,24,8,56.696741849293637,23,-121.800100228999952,36.832220040000038,-121.800395661999971,36.831767692000028,-152.300254057199709
1013,0,24,40,61.438164075916958,24,-121.800100228999952,36.832220040000038,-121.800783730999967,36.832152050000047,-97.054037911101688
1014,0,24,37,64.131388304064131,25,-121.800100228999952,36.832220040000038,-121.800589346999971,36.832643564000080,-42.871795088134448
1015,0,24,7,64.862664069833656,26,-121.800100228999952,36.832220040000038,-121.800367512999969,36.831676481000045,-158.432111033335786
1016,0,24,38,67.351032398981573,27,-121.800100228999952,36.832220040000038,-121.800782681999976,36.832479625000076,-64.676906323803465
1017,0,24,41,70.379260109373632,28,-121.800100228999952,36.832220040000038,-121.800888380999993,36.832191625000064,-92.567758958538576
1018,0,24,6,76.515797541136678,29,-121.800100228999952,36.832220040000038,-121.800281565999967,36.831546135000053,-167.794666426318685
1019,0,24,10,79.411581272797534,30,-121.800100228999952,36.832220040000038,-121.799892975999967,36.831524120000040,166.536880517681567
1020,0,24,43,80.476067247691546,31,-121.800100228999952,36.832220040000038,-121.800893339999959,36.832565615000078,-61.540136831658863
1021,0,24,11,81.697759188547181,32,-121.800100228999952,36.832220040000038,-121.800055386999986,36.831484738000029,177.193444838314690
1022,0,24,2,84.758334724809231,33,-121.800100228999952,36.832220040000038,-121.800571617999992,36.831556904000024,-150.255439807526386
1023,0,24,5,85.874237558197976,34,-121.800100228999952,36.832220040000038,-121.800329361999957,36.831468461000043,-166.229844568325376
1024,0,24,15,86.197499924306058,35,-121.800100228999952,36.832220040000038,-121.799910779999948,36.831458383000040,168.693051251530449
1025,0,24,14,92.670876512162494,36,-121.800100228999952,36.832220040000038,-121.799907325999982,36.831399499000042,169.298384400571564
1026,0,24,12,93.000685113760866,37,-121.800100228999952,36.832220040000038,-121.800133798999980,36.831382438000048,-178.154704514746186
1027,0,24,16,94.384714975173765,38,-121.800100228999952,36.832220040000038,-121.799732377999987,36.831422590000045,159.654846396771632
1028,0,24,1,96.347525348164211,39,-121.800100228999952,36.832220040000038,-121.800523313999975,36.831421231000036,-156.937642229458305
1029,0,24,13,97.693386371810092,40,-121.800100228999952,36.832220040000038,-121.800063438999985,36.831340214000079,178.074816061519499
1030,0,24,3,100.462536577682869,41,-121.800100228999952,36.832220040000038,-121.800414957999976,36.831350835000080,-163.771401084929749
1031,0,24,4,105.739057206351688,42,-121.800100228999952,36.832220040000038,-121.800310932999992,36.831282392000048,-169.760522755620570
1032,0,24,42,107.652442043926527,43,-121.800100228999952,36.832220040000038,-121.801293592999968,36.832364255000073,-81.450052846183638
1033,0,25,24,5.754322181337612,1,-121.800155208999968,36.832247159000076,-121.800100228999952,36.832220040000038,121.533766723382556
1034,0,25,26,9.471542019870460,2,-121.800155208999968,36.832247159000076,-121.800259250999943,36.832230137000067,-101.504204800130267
1035,0,25,34,24.503022458114039,3,-121.800155208999968,36.832247159000076,-121.800380094999980,36.832373937000057,-54.957762419751496
1036,0,25,23,26.095486369302240,4,-121.800155208999968,36.832247159000076,-121.800428389999979,36.832163063000053,-110.954594991432373
1037,0,25,21,28.894336761305237,5,-121.800155208999968,36.832247159000076,-121.800132053999960,36.831987456000036,175.900556693923647
1038,0,25,22,30.695417865914568,6,-121.800155208999968,36.832247159000076,-121.800303234999944,36.831997463000050,-154.520150169335352
1039,0,25,20,32.871439489228088,7,-121.800155208999968,36.832247159000076,-121.799866302999988,36.832063299000026,128.368226155862004
1040,0,25,27,33.117161156788306,8,-121.800155208999968,36.832247159000076,-121.800237310999989,36.832538191000026,-12.776891244559913
1041,0,25,35,33.322821477262700,9,-121.800155208999968,36.832247159000076,-121.800452905999975,36.832428539000034,-52.839604240966032
1042,0,25,33,33.692799165050374,10,-121.800155208999968,36.832247159000076,-121.800502569999992,36.832366369000056,-66.880788047644330
1043,0,25,30,38.985751508267064,11,-121.800155208999968,36.832247159000076,-121.800589418999948,36.832207340000025,-96.508125573071766
1044,0,25,36,39.850215859905290,12,-121.800155208999968,36.832247159000076,-121.800443394999945,36.832521536000058,-40.174480219938701
1045,0,25,19,40.321316044421749,13,-121.800155208999968,36.832247159000076,-121.799908506999941,36.831942713000046,146.920281991598159
1046,0,25,32,42.652298882029804,14,-121.800155208999968,36.832247159000076,-121.800602299999980,36.832383379000078,-69.241793426978859
1047,0,25,28,44.684636993121259,15,-121.800155208999968,36.832247159000076,-121.800105684999949,36.832647843000075,5.673957037093478
1048,0,25,9,45.934502321135135,16,-121.800155208999968,36.832247159000076,-121.800213659999940,36.831835915000056,-173.482018192927313
1049,0,25,31,46.750898532294521,17,-121.800155208999968,36.832247159000076,-121.800675622999961,36.832296855000038,-83.225149015108812
1050,0,25,18,47.382892142920518,18,-121.800155208999968,36.832247159000076,-121.800016068999980,36.831835098000056,164.813753221143656
1051,0,25,29,49.235286739206778,19,-121.800155208999968,36.832247159000076,-121.800316864999957,36.832671365000067,-17.031319804135769
1052,0,25,39,49.796247103472368,20,-121.800155208999968,36.832247159000076,-121.800633795999943,36.832478124000033,-59.020978692769027
1053,0,25,44,49.888223777551097,21,-121.800155208999968,36.832247159000076,-121.800714203999974,36.832233796000025,-91.703228905437783
1054,0,25,17,54.939409390755038,22,-121.800155208999968,36.832247159000076,-121.799830493999991,36.831826499000044,148.179977549133071
1055,0,25,40,57.053281555338273,23,-121.800155208999968,36.832247159000076,-121.800783730999967,36.832152050000047,-100.660756638056142
1056,0,25,8,57.369535553517821,24,-121.800155208999968,36.832247159000076,-121.800395661999971,36.831767692000028,-158.043964219408338
1057,0,25,37,58.609307316464680,25,-121.800155208999968,36.832247159000076,-121.800589346999971,36.832643564000080,-41.359411044313539
1058,0,25,38,61.633627708929353,26,-121.800155208999968,36.832247159000076,-121.800782681999976,36.832479625000076,-65.255666591145214
1059,0,25,41,65.693689992515473,27,-121.800155208999968,36.832247159000076,-121.800888380999993,36.832191625000064,-95.382728578462846
1060,0,25,7,66.101929832266435,28,-121.800155208999968,36.832247159000076,-121.800367512999969,36.831676481000045,-163.350649266297722
1061,0,25,43,74.730661647299513,29,-121.800155208999968,36.832247159000076,-121.800893339999959,36.832565615000078,-61.776752560633049
1062,0,25,6,78.608148884470154,30,-121.800155208999968,36.832247159000076,-121.800281565999967,36.831546135000053,-171.755655323715416
1063,0,25,10,83.579396350577682,31,-121.800155208999968,36.832247159000076,-121.799892975999967,36.831524120000040,163.746247183509837
1064,0,25,11,85.076597063223161,32,-121.800155208999968,36.832247159000076,-121.800055386999986,36.831484738000029,173.991896280565129
1065,0,25,2,85.132509410362658,33,-121.800155208999968,36.832247159000076,-121.800571617999992,36.831556904000024,-154.129302294138938
1066,0,25,5,87.801009238947927,34,-121.800155208999968,36.832247159000076,-121.800329361999957,36.831468461000043,-169.808237414066838
1067,0,25,15,90.208955222188251,35,-121.800155208999968,36.832247159000076,-121.799910779999948,36.831458383000040,166.012149188499279
1068,0,25,12,95.980979226349746,36,-121.800155208999968,36.832247159000076,-121.800133798999980,36.831382438000048,178.859787493604159
1069,0,25,14,96.632772201604197,37,-121.800155208999968,36.832247159000076,-121.799907325999982,36.831399499000042,166.771421069871053
1070,0,25,1,97.361730979967760,38,-121.800155208999968,36.832247159000076,-121.800523313999975,36.831421231000036,-160.288963071871507
1071,0,25,16,98.975455404821247,39,-121.800155208999968,36.832247159000076,-121.799732377999987,36.831422590000045,157.597993013795985
1072,0,25,13,100.980154333485046,40,-121.800155208999968,36.832247159000076,-121.800063438999985,36.831340214000079,175.349844521454372
1073,0,25,3,102.132372224061797,41,-121.800155208999968,36.832247159000076,-121.800414957999976,36.831350835000080,-166.886625044916940
1074,0,25,42,102.379586154216156,42,-121.800155208999968,36.832247159000076,-121.801293592999968,36.832364255000073,-82.707643326856598
1075,0,25,4,107.961999380402929,43,-121.800155208999968,36.832247159000076,-121.800310932999992,36.831282392000048,-172.607069817242717
1076,0,26,25,9.471542019780140,1,-121.800259250999943,36.832230137000067,-121.800155208999968,36.832247159000076,78.495732832075035
1077,0,26,24,14.230037621059649,2,-121.800259250999943,36.832230137000067,-121.800100228999952,36.832220040000038,94.516243818703515
1078,0,26,23,16.824520500934490,3,-121.800259250999943,36.832230137000067,-121.800428389999979,36.832163063000053,-116.258335369167185
1079,0,26,34,19.258053878491708,4,-121.800259250999943,36.832230137000067,-121.800380094999980,36.832373937000057,-34.039936168367930
1080,0,26,22,26.117295685851939,5,-121.800259250999943,36.832230137000067,-121.800303234999944,36.831997463000050,-171.359556249082232
1081,0,26,33,26.451840870913387,6,-121.800259250999943,36.832230137000067,-121.800502569999992,36.832366369000056,-55.142260376814413
1082,0,26,35,27.985891926751705,7,-121.800259250999943,36.832230137000067,-121.800452905999975,36.832428539000034,-38.118237632770828
1083,0,26,21,29.224163028562391,8,-121.800259250999943,36.832230137000067,-121.800132053999960,36.831987456000036,157.153073374999479
1084,0,26,30,29.561705191134099,9,-121.800259250999943,36.832230137000067,-121.800589418999948,36.832207340000025,-94.909269188481929
1085,0,26,27,34.242119653041968,10,-121.800259250999943,36.832230137000067,-121.800237310999989,36.832538191000026,3.276663530579147
1086,0,26,32,35.010037463884856,11,-121.800259250999943,36.832230137000067,-121.800602299999980,36.832383379000078,-60.938595364103520
1087,0,26,36,36.270916548975372,12,-121.800259250999943,36.832230137000067,-121.800443394999945,36.832521536000058,-26.929448329616182
1088,0,26,31,37.873974443339300,13,-121.800259250999943,36.832230137000067,-121.800675622999961,36.832296855000038,-78.726504915065775
1089,0,26,20,39.642878689986176,14,-121.800259250999943,36.832230137000067,-121.799866302999988,36.832063299000026,117.842133523769149
1090,0,26,44,40.586955753658835,15,-121.800259250999943,36.832230137000067,-121.800714203999974,36.832233796000025,-89.426633511328731
1091,0,26,39,43.286489132772978,16,-121.800259250999943,36.832230137000067,-121.800633795999943,36.832478124000033,-50.522799758864544
1092,0,26,9,43.937225445504630,17,-121.800259250999943,36.832230137000067,-121.800213659999940,36.831835915000056,174.688811431825542
1093,0,26,19,44.681006517789449,18,-121.800259250999943,36.832230137000067,-121.799908506999941,36.831942713000046,135.551119465376473
1094,0,26,40,47.582970056639439,19,-121.800259250999943,36.832230137000067,-121.800783730999967,36.832152050000047,-100.492933784338703
1095,0,26,28,48.336581788073225,20,-121.800259250999943,36.832230137000067,-121.800105684999949,36.832647843000075,16.463823240279819
1096,0,26,18,48.913092540551247,21,-121.800259250999943,36.832230137000067,-121.800016068999980,36.831835098000056,153.671733624093008
1097,0,26,29,49.234052706990298,22,-121.800259250999943,36.832230137000067,-121.800316864999957,36.832671365000067,-5.992012888957360
1098,0,26,8,52.742600728327183,23,-121.800259250999943,36.832230137000067,-121.800395661999971,36.831767692000028,-166.660427464012201
1099,0,26,38,54.284873518280094,24,-121.800259250999943,36.832230137000067,-121.800782681999976,36.832479625000076,-59.334146646980109
1100,0,26,37,54.516713868246647,25,-121.800259250999943,36.832230137000067,-121.800589346999971,36.832643564000080,-32.693181138240128
1101,0,26,41,56.285217170663408,26,-121.800259250999943,36.832230137000067,-121.800888380999993,36.832191625000064,-94.354586974003468
1102,0,26,17,58.901458202998903,27,-121.800259250999943,36.832230137000067,-121.799830493999991,36.831826499000044,139.506617680085100
1103,0,26,7,62.196093107000905,28,-121.800259250999943,36.832230137000067,-121.800367512999969,36.831676481000045,-171.066989865184809
1104,0,26,43,67.717285850585071,29,-121.800259250999943,36.832230137000067,-121.800893339999959,36.832565615000078,-56.647994762118493
1105,0,26,6,75.932874127301034,30,-121.800259250999943,36.832230137000067,-121.800281565999967,36.831546135000053,-178.497752357607823
1106,0,26,2,79.739057925606147,31,-121.800259250999943,36.832230137000067,-121.800571617999992,36.831556904000024,-159.545779083957854
1107,0,26,11,84.695810800307640,32,-121.800259250999943,36.832230137000067,-121.800055386999986,36.831484738000029,167.600651292207374
1108,0,26,5,84.757685172878993,33,-121.800259250999943,36.832230137000067,-121.800329361999957,36.831468461000043,-175.768180233974590
1109,0,26,10,84.890042861612940,34,-121.800259250999943,36.832230137000067,-121.799892975999967,36.831524120000040,157.362202341677261
1110,0,26,15,91.112111097490583,35,-121.800259250999943,36.832230137000067,-121.799910779999948,36.831458383000040,160.050760379698232
1111,0,26,1,92.807239109146565,36,-121.800259250999943,36.832230137000067,-121.800523313999975,36.831421231000036,-165.296232325756279
1112,0,26,42,93.463012952017493,37,-121.800259250999943,36.832230137000067,-121.801293592999968,36.832364255000073,-80.836514100179372
1113,0,26,12,94.736301802370321,38,-121.800259250999943,36.832230137000067,-121.800133798999980,36.831382438000048,173.215745876293198
1114,0,26,14,97.379083371766697,39,-121.800259250999943,36.832230137000067,-121.799907325999982,36.831399499000042,161.192216172122556
1115,0,26,3,98.563748607637223,40,-121.800259250999943,36.832230137000067,-121.800414957999976,36.831350835000080,-171.898510447735987
1116,0,26,13,100.291664293300784,41,-121.800259250999943,36.832230137000067,-121.800063438999985,36.831340214000079,169.969537325548572
1117,0,26,16,101.194443397700468,42,-121.800259250999943,36.832230137000067,-121.799732377999987,36.831422590000045,152.324461183564239
1118,0,26,4,105.276521103494417,43,-121.800259250999943,36.832230137000067,-121.800310932999992,36.831282392000048,-177.490004660155023
1119,0,27,29,16.394510943286843,1,-121.800237310999989,36.832538191000026,-121.800316864999957,36.832671365000067,-25.649949455663503
1120,0,27,28,16.909942071495745,2,-121.800237310999989,36.832538191000026,-121.800105684999949,36.832647843000075,43.977605034736790
1121,0,27,36,18.476710327039097,3,-121.800237310999989,36.832538191000026,-121.800443394999945,36.832521536000058,-95.741007854585277
1122,0,27,34,22.237319081501241,4,-121.800237310999989,36.832538191000026,-121.800380094999980,36.832373937000057,-145.055072360232117
1123,0,27,35,22.758797247817512,5,-121.800237310999989,36.832538191000026,-121.800452905999975,36.832428539000034,-122.321858071618479
1124,0,27,33,30.389371712338555,6,-121.800237310999989,36.832538191000026,-121.800502569999992,36.832366369000056,-128.862279490512833
1125,0,27,25,33.117161156793713,7,-121.800237310999989,36.832538191000026,-121.800155208999968,36.832247159000076,167.223059537246968
1126,0,27,37,33.510393291291436,8,-121.800237310999989,36.832538191000026,-121.800589346999971,36.832643564000080,-69.576305056394588
1127,0,27,26,34.242119652932644,9,-121.800237310999989,36.832538191000026,-121.800259250999943,36.832230137000067,-176.723323316905123
1128,0,27,39,35.991722369694159,10,-121.800237310999989,36.832538191000026,-121.800633795999943,36.832478124000033,-100.673060827285283
1129,0,27,32,36.814056338690165,11,-121.800237310999989,36.832538191000026,-121.800602299999980,36.832383379000078,-117.818543900686606
1130,0,27,24,37.364406537666227,12,-121.800237310999989,36.832538191000026,-121.800100228999952,36.832220040000038,160.896181831027690
1131,0,27,23,44.984189238879601,13,-121.800237310999989,36.832538191000026,-121.800428389999979,36.832163063000053,-157.732975769906432
1132,0,27,31,47.393245069410220,14,-121.800237310999989,36.832538191000026,-121.800675622999961,36.832296855000038,-124.409426990062997
1133,0,27,30,48.318516290061886,15,-121.800237310999989,36.832538191000026,-121.800589418999948,36.832207340000025,-139.453060794226445
1134,0,27,38,49.082863405728865,16,-121.800237310999989,36.832538191000026,-121.800782681999976,36.832479625000076,-97.609034924163353
1135,0,27,44,54.322362172311145,17,-121.800237310999989,36.832538191000026,-121.800714203999974,36.832233796000025,-128.450841615883036
1136,0,27,43,58.601117313557843,18,-121.800237310999989,36.832538191000026,-121.800893339999959,36.832565615000078,-87.022890136497523
1137,0,27,22,60.294503053322956,19,-121.800237310999989,36.832538191000026,-121.800303234999944,36.831997463000050,-174.402694553997463
1138,0,27,21,61.834612534132184,20,-121.800237310999989,36.832538191000026,-121.800132053999960,36.831987456000036,171.265764094963600
1139,0,27,20,62.231491990539148,21,-121.800237310999989,36.832538191000026,-121.799866302999988,36.832063299000026,147.870866245583869
1140,0,27,40,64.902137872772556,22,-121.800237310999989,36.832538191000026,-121.800783730999967,36.832152050000047,-131.318976814897212
1141,0,27,41,69.659417434265549,23,-121.800237310999989,36.832538191000026,-121.800888380999993,36.832191625000064,-123.512017666405328
1142,0,27,19,72.299979171534090,24,-121.800237310999989,36.832538191000026,-121.799908506999941,36.831942713000046,156.065365422368586
1143,0,27,9,77.963281096107679,25,-121.800237310999989,36.832538191000026,-121.800213659999940,36.831835915000056,178.449272442552569
1144,0,27,18,80.482819242888979,26,-121.800237310999989,36.832538191000026,-121.800016068999980,36.831835098000056,165.804865609783576
1145,0,27,8,86.664732198554134,27,-121.800237310999989,36.832538191000026,-121.800395661999971,36.831767692000028,-170.619112147182307
1146,0,27,17,86.918443103750334,28,-121.800237310999989,36.832538191000026,-121.799830493999991,36.831826499000044,155.321257832966609
1147,0,27,42,96.184059221042233,29,-121.800237310999989,36.832538191000026,-121.801293592999968,36.832364255000073,-101.576558425655293
